driver_id,customer_id,n_trips,n_ghost,driver_trip_count,customer_trip_count,top_service_name,top_pickup_province_name,pair_share_driver,pair_share_customer,ghost_rate,volume_cohort,cohort_trip_threshold,trip_count_percentile,expected_share_driver,expected_share_customer,raw_concentration,expected_concentration,concentration_gap,support_factor,trip_threshold,volume_score,is_extreme_volume,concentration_score,pair_core_score,pair_collusion_score,avg_gmv,total_gmv,total_discount,active_days,latest_order_date,top_dropoff_province_name,min_gap_min,dominant_route_key,dominant_route_trip_count,dominant_route_share,high_confidence,suspected_ghost_rate,temporal_score,avg_gmv_percentile_by_cohort,low_value_farming_score,suspected_ghost_score,pair_risk_score,business_impact_score,fraud_risk_score,investigation_priority_score,shared_payment_count,shared_promo_count,shared_pickup_count,shared_dropoff_count,shared_route_count,component_id,component_size,component_edge_count,component_density,supporting_signal_count,linked_pair_count,network_support_score,network_risk_score,priority_score,repeated_pair_rule_score,ghost_trip_rule_score,route_farming_rule_score,network_pattern_rule_score,business_rule,business_rule_label,business_rule_story,business_rule_score,triggered_business_rules,triggered_reason_codes,primary_business_rule,primary_business_rule_label,primary_business_rule_story,primary_business_rule_score
ff2aab389ff893f1,8eaca646a9a3c452,5,2,5,5,xanh_car,Tỉnh Phú Yên,1.0,1.0,0.4,xanh_car|Tỉnh Phú Yên,5.0,1.0,0.5,0.5,1.0,0.5,1.0,0.7472,6.0,0.3333,True,0.7472,56.09,56.09,91000.0,455000.0,67000.0,1,2026-07-25,Tỉnh Phú Yên,49.63333333333333,"673P+H74, Gia sơn, Road, Xã Tuy An Nam, Tỉnh Đắk Lắk, Việt Nam -> Thôn Long Thủy, Phường Bình Kiến, Tỉnh Đắk Lắk, Việt Nam",2,0.4,False,0.4,0.12,1.0,0.0,23.6,38.22,56.16,30.25,36.73,0,0,0,0,0,ride_component_36,1,0,0.0,0,0,0.0,0.0,36.73,57.33,23.74,30.68,0.0,REPEATED_LOCKED_PAIR,Cap lap lai va phu thuoc bat thuong,Tai xe va khach hang di voi nhau nhieu lan va co muc do phu thuoc bat thuong so voi hanh vi thong thuong.,57.33,,,,,,
b050dcf14f1ea16b,67f5534bf105be4c,5,1,6,5,xanhsm_bike_sg,Thành phố Hồ Chí Minh,0.8333333333333334,1.0,0.2,xanhsm_bike_sg|Thành phố Hồ Chí Minh,3.0,1.0,0.3333333333333333,0.5,0.8333,0.3333,0.75,0.7472,6.0,0.5556,True,0.5604,55.82,55.82,21200.0,106000.0,18000.0,1,2026-07-25,Thành phố Hồ Chí Minh,2.0166666666666666,"tổ 72, khu phố 6, Phường Đông Hưng Thuận, Thành phố Hồ Chí Minh, Việt Nam -> 52-54 Đường Tây Thạnh, Phường Tây Thạnh, Thành phố Hồ Chí Minh, Việt Nam",2,0.4,False,0.2,0.7729,0.6667,0.1852,36.89,45.41,32.04,37.26,35.96,0,1,1,0,0,ride_component_37,1,0,0.0,0,0,8.57,5.62,35.96,55.84,42.44,39.86,3.09,REPEATED_LOCKED_PAIR,Cap lap lai va phu thuoc bat thuong,Tai xe va khach hang di voi nhau nhieu lan va co muc do phu thuoc bat thuong so voi hanh vi thong thuong.,55.84,,,,,,
d0cbd5169a6537fb,96d32eba1a11ea52,7,4,7,8,xanh_car,Tỉnh Thừa Thiên Huế,1.0,0.875,0.5714285714285714,xanh_car|Tỉnh Thừa Thiên Huế,6.203000000000429,1.0,0.5,0.3333333333333333,0.875,0.3333,0.8125,0.8672,6.0,0.3762,True,0.7046,55.68,55.68,148428.57142857142,1039000.0,122000.0,1,2026-07-25,Tỉnh Thừa Thiên Huế,32.983333333333334,"Phong Điền, Thừa Thiên Huế -> Quốc Lộ 1A, Phường Phong Thái, Thành phố Huế, Việt Nam",1,0.14285714285714285,True,0.5714,0.0429,1.0,0.0,29.86,41.48,76.35,33.61,44.3,0,1,0,0,0,ride_component_38,1,0,0.0,0,0,5.4,3.43,44.3,56.67,28.84,22.78,1.89,GHOST_TRIP_EXECUTION_PATTERN,Mau thuc thi ghost trip,"Cap nay co dau hieu thuc thi ghost trip, voi nhieu chuyen nghi ngo gia lap hoac quay dau phi thuc te.",28.84,Mau thuc thi ghost trip,KB-C_HIGH_GHOST_RATE,GHOST_TRIP_EXECUTION_PATTERN,Mau thuc thi ghost trip,"Cap nay co dau hieu thuc thi ghost trip, voi nhieu chuyen nghi ngo gia lap hoac quay dau phi thuc te.",28.84
20e8caf803a6664b,0f1e67036bd750aa,7,0,9,7,xanh_car,Thành phố Hà Nội,0.7777777777777778,1.0,0.0,xanh_car|Thành phố Hà Nội,5.0,1.0,0.25,0.5,0.7778,0.25,0.7037,0.8672,6.0,0.4667,True,0.6102,54.56,54.56,109428.57142857143,766000.0,80000.0,1,2026-07-25,Thành phố Hà Nội,37.71666666666667,"16 Đường làng, Xã Ngọc Hồi, Thành Phố Hà Nội, Việt Nam -> Km 2500 Đường Phan Trọng Tuệ, Phường Thanh Liệt, Thành Phố Hà Nội, Việt Nam",1,0.14285714285714285,False,0.0,0.0429,0.4286,0.2667,6.62,28.19,67.11,22.68,33.79,0,1,0,0,0,ride_component_39,1,0,0.0,0,0,5.4,3.03,33.79,54.99,5.16,16.9,1.67,REPEATED_LOCKED_PAIR,Cap lap lai va phu thuoc bat thuong,Tai xe va khach hang di voi nhau nhieu lan va co muc do phu thuoc bat thuong so voi hanh vi thong thuong.,54.99,,,,,,
2a4e33baa4d7b717,aa780d10917e10db,10,0,13,11,xanh_premium,Tỉnh Thừa Thiên Huế,0.7692307692307693,0.9090909090909091,0.0,xanh_premium|Tỉnh Thừa Thiên Huế,9.766399999999976,1.0,0.2,0.3333333333333333,0.7692,0.2,0.7115,1.0,6.0,0.3413,True,0.7115,54.49,54.49,147500.0,1475000.0,178000.0,1,2026-07-25,Tỉnh Thừa Thiên Huế,23.833333333333332,"8 Đường Võ Nguyên Giáp, Phường An Cựu, Thành Phố Huế, Việt Nam -> H. Phú Vang, P.Thuận An, TP.Huế, 49000, Vietnam",1,0.1,False,0.0,0.1739,1.0,0.0,5.22,27.39,82.12,22.02,37.04,0,1,0,0,0,ride_component_40,1,0,0.0,0,0,5.4,3.0,37.04,55.6,6.87,17.15,1.65,REPEATED_LOCKED_PAIR,Cap lap lai va phu thuoc bat thuong,Tai xe va khach hang di voi nhau nhieu lan va co muc do phu thuoc bat thuong so voi hanh vi thong thuong.,55.6,Cap lap lai va phu thuoc bat thuong,KB-C_EXTREME_VOLUME | KB-C_TIGHT_PAIR_SHARE,REPEATED_LOCKED_PAIR,Cap lap lai va phu thuoc bat thuong,Tai xe va khach hang di voi nhau nhieu lan va co muc do phu thuoc bat thuong so voi hanh vi thong thuong.,55.6
7e81267e27eedf95,27e1e70114f032c9,7,0,8,7,xanh_premium,Tỉnh Ninh Bình,0.875,1.0,0.0,xanh_premium|Tỉnh Ninh Bình,6.919099999999958,1.0,0.3333333333333333,0.5,0.875,0.3333,0.8125,0.8672,6.0,0.3372,True,0.7046,53.93,53.93,30000.0,210000.0,18000.0,1,2026-07-25,Tỉnh Ninh Bình,40.71666666666667,"Phường Tam Điệp, Tỉnh Ninh Bình, Việt Nam -> Phường Trung Sơn, Tỉnh Ninh Bình, Việt Nam",3,0.42857142857142855,False,0.0,0.1286,1.0,0.0,3.86,26.39,32.96,21.8,24.59,0,2,1,0,0,ride_component_41,1,0,0.0,0,0,10.81,5.95,24.59,55.03,5.08,34.23,3.27,REPEATED_LOCKED_PAIR,Cap lap lai va phu thuoc bat thuong,Tai xe va khach hang di voi nhau nhieu lan va co muc do phu thuoc bat thuong so voi hanh vi thong thuong.,55.03,,,,,,
026fa1df0400381e,2f529746d2487190,6,0,7,6,xanh_car,Thành phố Hà Nội,0.8571428571428571,1.0,0.0,xanh_car|Thành phố Hà Nội,5.0,1.0,0.3333333333333333,0.5,0.8571,0.3333,0.7857,0.8115,6.0,0.4,True,0.6376,53.07,53.07,232833.33333333334,1397000.0,110000.0,1,2026-07-25,Thành phố Hà Nội,89.83333333333333,"18 Ngõ 879 Đường La Thành, Phường Láng, Thành phố Hà Nội, Việt Nam -> Dt 419, Xã Thạch Thất, Thành phố Hà Nội, Việt Nam",1,0.16666666666666666,False,0.0,0.05,1.0,0.0,1.5,24.71,78.25,19.83,34.44,0,1,0,0,0,ride_component_42,1,0,0.0,0,0,5.4,2.92,34.44,53.78,1.98,18.13,1.61,REPEATED_LOCKED_PAIR,Cap lap lai va phu thuoc bat thuong,Tai xe va khach hang di voi nhau nhieu lan va co muc do phu thuoc bat thuong so voi hanh vi thong thuong.,53.78,,,,,,
70682167ad9e5e85,647ad38bdd7f41c9,11,0,15,11,xanh_premium,Tỉnh Bình Phước,0.7333333333333333,1.0,0.0,xanh_premium|Tỉnh Bình Phước,10.728799999999865,1.0,0.16666666666666666,0.5,0.7333,0.1667,0.68,1.0,6.0,0.3418,True,0.68,52.78,52.78,83181.81818181818,915000.0,84000.0,1,2026-07-25,Tỉnh Bình Phước,3.55,"JJW9+P2F, Huỳnh Thúc Kháng, An Lộc, Phường Bình Long, Tỉnh Đồng Nai, Việt Nam -> 361 Đường Nguyễn Huệ, Phường Bình Long, Tỉnh Đồng Nai, Việt Nam",1,0.09090909090909091,False,0.0,0.6444,0.8,0.0684,20.7,35.14,67.42,35.39,43.4,0,1,1,3,1,ride_component_43,2,1,1.0,3,1,63.71,38.02,43.4,53.8,26.34,25.8,48.41,REPEATED_LOCKED_PAIR,Cap lap lai va phu thuoc bat thuong,Tai xe va khach hang di voi nhau nhieu lan va co muc do phu thuoc bat thuong so voi hanh vi thong thuong.,53.8,Cap lap lai va phu thuoc bat thuong,KB-C_EXTREME_VOLUME | KB-C_TIGHT_PAIR_SHARE,REPEATED_LOCKED_PAIR,Cap lap lai va phu thuoc bat thuong,Tai xe va khach hang di voi nhau nhieu lan va co muc do phu thuoc bat thuong so voi hanh vi thong thuong.,53.8
7bb07e94d0706fca,d5e6a4de2d95b199,8,0,10,8,xanh_premium,Tỉnh Quảng Nam,0.8,1.0,0.0,xanh_premium|Tỉnh Quảng Nam,7.665200000000141,1.0,0.25,0.5,0.8,0.25,0.7333,0.9163,6.0,0.3479,True,0.672,52.62,52.62,94250.0,754000.0,117000.0,1,2026-07-25,Tỉnh Quảng Nam,16.216666666666665,Thành phố Đà Nẵng -> Thành phố Đà Nẵng,3,0.375,False,0.0,0.4341,1.0,0.0,13.02,30.84,69.35,24.28,35.55,0,0,0,0,0,ride_component_44,1,0,0.0,0,0,0.0,0.0,35.55,53.59,17.14,37.2,0.0,REPEATED_LOCKED_PAIR,Cap lap lai va phu thuoc bat thuong,Tai xe va khach hang di voi nhau nhieu lan va co muc do phu thuoc bat thuong so voi hanh vi thong thuong.,53.59,Cap lap lai va phu thuoc bat thuong,KB-C_EXTREME_VOLUME | KB-C_TIGHT_PAIR_SHARE,REPEATED_LOCKED_PAIR,Cap lap lai va phu thuoc bat thuong,Tai xe va khach hang di voi nhau nhieu lan va co muc do phu thuoc bat thuong so voi hanh vi thong thuong.,53.59
3a3c0eb1926d9e65,e9395bd45deffea8,9,0,12,9,xanh_premium,Thành phố Cần Thơ,0.75,1.0,0.0,xanh_premium|Thành phố Cần Thơ,8.344000000000051,1.0,0.2,0.5,0.75,0.2,0.6875,0.9603,6.0,0.3595,True,0.6602,52.49,52.49,107466.66666666667,967200.0,65000.0,1,2026-07-25,Thành phố Cần Thơ,7.8,"026, Phường Hưng Phú, Thành phố Cần Thơ, Việt Nam -> Phường An Phú, Quận Ninh Kiều, Thành phố Cần Thơ, Việt Nam",1,0.1111111111111111,False,0.0,0.5513,0.5,0.1798,20.14,34.69,64.5,33.8,41.47,0,1,1,2,0,ride_component_8,2,1,1.0,2,1,53.59,31.84,41.47,53.39,24.12,25.01,40.01,REPEATED_LOCKED_PAIR,Cap lap lai va phu thuoc bat thuong,Tai xe va khach hang di voi nhau nhieu lan va co muc do phu thuoc bat thuong so voi hanh vi thong thuong.,53.39,Cap lap lai va phu thuoc bat thuong,KB-C_EXTREME_VOLUME | KB-C_TIGHT_PAIR_SHARE,REPEATED_LOCKED_PAIR,Cap lap lai va phu thuoc bat thuong,Tai xe va khach hang di voi nhau nhieu lan va co muc do phu thuoc bat thuong so voi hanh vi thong thuong.,53.39
05de029412260725,56d2956b78b15434,4,0,4,4,xanh_limo_6_cho,Tỉnh Thanh Hóa,1.0,1.0,0.0,xanh_limo_6_cho|Tỉnh Thanh Hóa,3.888200000000097,1.0,0.5,0.5,1.0,0.5,1.0,0.6712,6.0,0.3429,True,0.6712,52.35,52.35,25000.0,100000.0,0.0,1,2026-07-25,Tỉnh Thanh Hóa,4.083333333333333,"Phường Hạc Thành, Tỉnh Thanh Hóa, Việt Nam -> P. Ba Đình, Thanh Hóa, Việt Nam",1,0.25,False,0.0,0.6797,1.0,0.0,20.39,34.77,21.06,34.55,31.18,0,0,1,1,1,ride_component_3,2,1,1.0,3,1,59.35,35.28,31.18,53.33,26.85,23.46,46.9,REPEATED_LOCKED_PAIR,Cap lap lai va phu thuoc bat thuong,Tai xe va khach hang di voi nhau nhieu lan va co muc do phu thuoc bat thuong so voi hanh vi thong thuong.,53.33,,,,,,
7afd4c3507395b2f,b235143704083232,4,0,4,4,xanh_premium,Tỉnh Hòa Bình,1.0,1.0,0.0,xanh_premium|Tỉnh Hòa Bình,3.9723000000000184,1.0,0.5,0.5,1.0,0.5,1.0,0.6712,6.0,0.3357,True,0.6712,52.02,52.02,19000.0,76000.0,0.0,1,2026-07-25,Tỉnh Hòa Bình,2.8833333333333333,"Xã Mai Châu, Tỉnh Phú Thọ, Việt Nam -> Quốc lộ 15, Xã Mai Châu, Tỉnh Phú Thọ, Việt Nam",2,0.5,False,0.0,0.7827,1.0,0.0,23.48,36.32,19.74,28.77,26.51,0,0,0,0,0,ride_component_45,1,0,0.0,0,0,0.0,0.0,26.51,53.03,30.92,33.97,0.0,REPEATED_LOCKED_PAIR,Cap lap lai va phu thuoc bat thuong,Tai xe va khach hang di voi nhau nhieu lan va co muc do phu thuoc bat thuong so voi hanh vi thong thuong.,53.03,,,,,,
0d898a9ca555ba40,3da9e6d556f739a8,4,0,4,4,service_xanh_premium_car_long-distance_one_way,Tỉnh Hải Dương,1.0,1.0,0.0,service_xanh_premium_car_long-distance_one_way|Tỉnh Hải Dương,3.9993,1.0,0.5,0.5,1.0,0.5,1.0,0.6712,6.0,0.3334,True,0.6712,51.92,51.92,386750.0,1547000.0,0.0,1,2026-07-25,Tỉnh Hải Dương,147.31666666666666,"Cơ Khí Khánh Minh, Ngách 7 Ngõ 100 Đường Nguyễn Bỉnh Khiêm, Phường Đằng Lâm, Quận Hải An, Thành phố Hải Phòng, Việt Nam(UTC+7) -> Chợ Đọ, Ứng Hòe, Ninh Giang, Hải Dương, Việt Nam",1,0.25,False,0.0,0.075,1.0,0.0,2.25,24.6,50.87,19.18,27.1,0,0,0,0,0,ride_component_46,1,0,0.0,0,0,0.0,0.0,27.1,52.93,2.96,15.36,0.0,REPEATED_LOCKED_PAIR,Cap lap lai va phu thuoc bat thuong,Tai xe va khach hang di voi nhau nhieu lan va co muc do phu thuoc bat thuong so voi hanh vi thong thuong.,52.93,,,,,,
1f8e872b216ce0ae,83fdc59c5686db7a,4,0,4,4,xanh_car,Tỉnh Tiền Giang,1.0,1.0,0.0,xanh_car|Tỉnh Tiền Giang,4.0,1.0,0.5,0.5,1.0,0.5,1.0,0.6712,6.0,0.3333,True,0.6712,51.91,51.91,449000.0,1796000.0,92000.0,1,2026-07-25,Tỉnh Tiền Giang,105.61666666666666,"KCN Tân Hương, Xã Tân Hương, Tỉnh Đồng Tháp, Việt Nam -> Xã Hậu Mỹ, Tỉnh Đồng Tháp, Việt Nam",1,0.25,False,0.0,0.075,1.0,0.0,2.25,24.6,75.57,19.76,33.71,0,1,0,0,0,ride_component_47,1,0,0.0,0,0,5.4,2.91,33.71,52.93,2.96,15.36,1.6,REPEATED_LOCKED_PAIR,Cap lap lai va phu thuoc bat thuong,Tai xe va khach hang di voi nhau nhieu lan va co muc do phu thuoc bat thuong so voi hanh vi thong thuong.,52.93,,,,,,
ffd67b6926dfc9ee,59cb048c3cad499a,4,0,4,4,xanh_limo_6_cho,Thành phố Hà Nội,1.0,1.0,0.0,xanh_limo_6_cho|Thành phố Hà Nội,4.0,0.9999,0.5,0.5,1.0,0.5,1.0,0.6712,6.0,0.3333,True,0.6712,51.91,51.91,388250.0,1553000.0,0.0,1,2026-07-25,Thành phố Hà Nội,98.81666666666666,"Hoa Lac Residence, Lot 01A-RD02 Thang Long Boulevard, Km29, Xã Hòa Lạc, Thành Phố Hà Nội, Việt Nam -> 34 Đình Thôn, Phường Từ Liêm, Thành Phố Hà Nội, Việt Nam",1,0.25,False,0.0,0.075,1.0,0.0,2.25,24.6,51.16,19.18,27.17,0,0,0,0,0,ride_component_48,1,0,0.0,0,0,0.0,0.0,27.17,52.93,2.96,15.36,0.0,REPEATED_LOCKED_PAIR,Cap lap lai va phu thuoc bat thuong,Tai xe va khach hang di voi nhau nhieu lan va co muc do phu thuoc bat thuong so voi hanh vi thong thuong.,52.93,,,,,,
d0494ff2789a736f,f161a0e2c931e5d7,8,0,11,8,xanh_car,Tỉnh Bà Rịa - Vũng Tàu,0.7272727272727273,1.0,0.0,xanh_car|Tỉnh Bà Rịa - Vũng Tàu,6.447900000001027,1.0,0.2,0.5,0.7273,0.2,0.6591,0.9163,6.0,0.4136,True,0.6039,51.83,51.83,61500.0,492000.0,49000.0,1,2026-07-25,Tỉnh Bà Rịa - Vũng Tàu,11.816666666666666,"2439, Phường Phú Mỹ, Thành Phố Hồ Chí Minh, Việt Nam -> Phường Phú Mỹ, Thành Phố Hồ Chí Minh, Việt Nam",1,0.125,False,0.0,0.4618,0.1667,0.3447,20.75,34.73,51.55,28.76,34.46,0,2,1,0,0,ride_component_49,1,0,0.0,0,0,10.81,6.42,34.46,52.4,22.72,23.89,3.53,REPEATED_LOCKED_PAIR,Cap lap lai va phu thuoc bat thuong,Tai xe va khach hang di voi nhau nhieu lan va co muc do phu thuoc bat thuong so voi hanh vi thong thuong.,52.4,Cap lap lai va phu thuoc bat thuong,KB-C_EXTREME_VOLUME | KB-C_TIGHT_PAIR_SHARE,REPEATED_LOCKED_PAIR,Cap lap lai va phu thuoc bat thuong,Tai xe va khach hang di voi nhau nhieu lan va co muc do phu thuoc bat thuong so voi hanh vi thong thuong.,52.4
ee9a55ea5e7b6316,6e7a2cfe8823aaa2,7,0,7,10,xanh_car,Thành phố Hà Nội,1.0,0.7,0.0,xanh_car|Thành phố Hà Nội,5.0,1.0,0.5,0.2,0.7,0.2,0.625,0.8672,6.0,0.4667,True,0.542,50.81,50.81,154285.7142857143,1080000.0,104000.0,1,2026-07-25,Thành phố Hà Nội,25.116666666666667,"Khu Trại Giống Lúa, Xã Thường Tín, Thành Phố Hà Nội, Việt Nam -> Đường Tỉnh 427, Thôn Vĩnh Lộc, Xã Hồng Vân, Thành phố Hà Nội, Việt Nam",1,0.14285714285714285,False,0.0,0.1568,0.8571,0.0667,6.04,26.19,76.31,20.5,34.45,0,0,0,0,0,ride_component_50,1,0,0.0,0,0,0.0,0.0,34.45,51.04,7.06,18.61,0.0,REPEATED_LOCKED_PAIR,Cap lap lai va phu thuoc bat thuong,Tai xe va khach hang di voi nhau nhieu lan va co muc do phu thuoc bat thuong so voi hanh vi thong thuong.,51.04,,,,,,
23de61111fc9ec37,9963d4a1b813402b,5,0,7,6,xanhsm_bike_sg,Thành phố Hồ Chí Minh,0.7142857142857143,0.8333333333333334,0.0,xanhsm_bike_sg|Thành phố Hồ Chí Minh,3.0,1.0,0.25,0.3333333333333333,0.7143,0.25,0.619,0.7472,6.0,0.5556,True,0.4626,50.45,50.45,23600.0,118000.0,0.0,1,2026-07-25,Thành phố Hồ Chí Minh,2.55,"32 Tân Hiệp, Xã Hóc Môn, Thành phố Hồ Chí Minh, Việt Nam -> Tân Hiệp, Hóc Môn, Hồ Chí Minh",1,0.2,False,0.0,0.7005,0.8333,0.0926,22.87,35.28,25.9,28.59,27.92,0,0,0,1,0,ride_component_51,1,0,0.0,0,0,5.4,3.21,27.92,50.17,28.88,27.15,1.77,REPEATED_LOCKED_PAIR,Cap lap lai va phu thuoc bat thuong,Tai xe va khach hang di voi nhau nhieu lan va co muc do phu thuoc bat thuong so voi hanh vi thong thuong.,50.17,,,,,,
8c892532d38ba577,39c991ff5639a3e9,5,2,7,6,xanhsm_bike_sg,Thành phố Hồ Chí Minh,0.7142857142857143,0.8333333333333334,0.4,xanhsm_bike_sg|Thành phố Hồ Chí Minh,3.0,1.0,0.25,0.3333333333333333,0.7143,0.25,0.619,0.7472,6.0,0.5556,True,0.4626,50.45,50.45,161800.0,809000.0,0.0,1,2026-07-25,Thành phố Hồ Chí Minh,29.183333333333334,"272 Đường Lê Thị Hà, Xã Hóc Môn, Thành phố Hồ Chí Minh, Việt Nam -> Phường Bến Cát, Thành Phố Hồ Chí Minh, Việt Nam",1,0.2,False,0.4,0.0791,1.0,0.0,22.37,35.01,47.08,28.37,33.05,0,0,0,1,0,ride_component_52,1,0,0.0,0,0,5.4,3.21,33.05,50.17,22.12,20.12,1.77,REPEATED_LOCKED_PAIR,Cap lap lai va phu thuoc bat thuong,Tai xe va khach hang di voi nhau nhieu lan va co muc do phu thuoc bat thuong so voi hanh vi thong thuong.,50.17,,,,,,
0a977205db9cf63c,6110f5c1481e2a84,6,0,7,6,xanh_car,Tỉnh Long An,0.8571428571428571,1.0,0.0,xanh_car|Tỉnh Long An,6.0,1.0,0.3333333333333333,0.5,0.8571,0.3333,0.7857,0.8115,6.0,0.3333,True,0.6376,50.07,50.07,33000.0,198000.0,0.0,1,2026-07-25,Tỉnh Long An,13.066666666666666,"Xã Hậu Mỹ, Tỉnh Đồng Tháp, Việt Nam -> Cái Bè, Tiền Giang",1,0.16666666666666666,False,0.0,0.4451,1.0,0.0,13.35,29.88,25.28,23.53,23.97,0,0,0,0,0,ride_component_53,1,0,0.0,0,0,0.0,0.0,23.97,50.98,17.58,25.58,0.0,REPEATED_LOCKED_PAIR,Cap lap lai va phu thuoc bat thuong,Tai xe va khach hang di voi nhau nhieu lan va co muc do phu thuoc bat thuong so voi hanh vi thong thuong.,50.98,,,,,,
51b6261c937701ca,acc20797cf030675,4,2,4,4,xanh_car,Thành phố Hồ Chí Minh,1.0,1.0,0.5,xanh_car|Thành phố Hồ Chí Minh,5.0,0.9998,0.5,0.5,1.0,0.5,1.0,0.6712,6.0,0.2667,False,0.6712,48.92,48.92,282250.0,1129000.0,0.0,1,2026-07-25,Thành phố Hồ Chí Minh,2.933333333333333,"47 Đường D10, Khu dân cư Chánh Nghĩa, Phường Thủ Dầu Một, Thành phố Hồ Chí Minh, Việt Nam -> Binh Chanh District, Ho Chi Minh, 70000, Vietnam",1,0.25,True,0.5,0.7066,0.8889,0.0296,46.79,47.75,47.18,38.89,40.96,0,0,1,0,0,ride_component_54,1,0,0.0,0,0,5.4,3.57,40.96,50.13,52.05,26.81,1.96,GHOST_TRIP_EXECUTION_PATTERN,Mau thuc thi ghost trip,"Cap nay co dau hieu thuc thi ghost trip, voi nhieu chuyen nghi ngo gia lap hoac quay dau phi thuc te.",52.05,Mau thuc thi ghost trip,KB-C_HIGH_GHOST_RATE,GHOST_TRIP_EXECUTION_PATTERN,Mau thuc thi ghost trip,"Cap nay co dau hieu thuc thi ghost trip, voi nhieu chuyen nghi ngo gia lap hoac quay dau phi thuc te.",52.05
d2a356488a6d7005,67b19ffa85ba28c1,4,2,4,4,xanh_car,Thành phố Hà Nội,1.0,1.0,0.5,xanh_car|Thành phố Hà Nội,5.0,0.9998,0.5,0.5,1.0,0.5,1.0,0.6712,6.0,0.2667,False,0.6712,48.92,48.92,30250.0,121000.0,0.0,1,2026-07-25,Thành phố Hà Nội,2.316666666666667,"Xã Tiến Thắng, Thành phố Hà Nội -> Xã Tiến Thắng, Thành phố Hà Nội",2,0.5,True,0.5,0.7959,0.2857,0.1905,52.69,50.99,20.71,41.57,36.36,0,0,1,0,0,ride_component_55,1,0,0.0,0,0,5.4,3.67,36.36,50.13,57.67,37.17,2.02,GHOST_TRIP_EXECUTION_PATTERN,Mau thuc thi ghost trip,"Cap nay co dau hieu thuc thi ghost trip, voi nhieu chuyen nghi ngo gia lap hoac quay dau phi thuc te.",57.67,Mau thuc thi ghost trip,KB-C_HIGH_GHOST_RATE,GHOST_TRIP_EXECUTION_PATTERN,Mau thuc thi ghost trip,"Cap nay co dau hieu thuc thi ghost trip, voi nhieu chuyen nghi ngo gia lap hoac quay dau phi thuc te.",57.67
fb0fe62b752f3ad7,a65263bf7eda4b01,4,2,4,4,xanh_premium,Thành phố Hồ Chí Minh,1.0,1.0,0.5,xanh_premium|Thành phố Hồ Chí Minh,6.0,0.9996,0.5,0.5,1.0,0.5,1.0,0.6712,6.0,0.2222,False,0.6712,46.92,46.92,245500.0,982000.0,121000.0,1,2026-07-25,Thành phố Hồ Chí Minh,15.316666666666666,"12/1 Đường Số 9, Khu phố 3, Phường Linh Xuân, Thành phố Hồ Chí Minh, Việt Nam -> Phường Tân Sơn, Thành phố Hồ Chí Minh, VNM",2,0.5,True,0.5,0.4926,1.0,0.0,39.78,42.99,72.3,34.32,43.82,0,0,0,0,0,ride_component_56,1,0,0.0,0,0,0.0,0.0,43.82,48.26,43.21,32.93,0.0,GHOST_TRIP_EXECUTION_PATTERN,Mau thuc thi ghost trip,"Cap nay co dau hieu thuc thi ghost trip, voi nhieu chuyen nghi ngo gia lap hoac quay dau phi thuc te.",43.21,Mau thuc thi ghost trip,KB-C_HIGH_GHOST_RATE,GHOST_TRIP_EXECUTION_PATTERN,Mau thuc thi ghost trip,"Cap nay co dau hieu thuc thi ghost trip, voi nhieu chuyen nghi ngo gia lap hoac quay dau phi thuc te.",43.21
ecd4dca6a4d928bc,b24cf3b36f8bb904,5,4,6,5,xanh_car,Tỉnh Bình Phước,0.8333333333333334,1.0,0.8,xanh_car|Tỉnh Bình Phước,5.0,1.0,0.3333333333333333,0.5,0.8333,0.3333,0.75,0.7472,6.0,0.3333,True,0.5604,45.82,45.82,184200.0,921000.0,32000.0,1,2026-07-25,Tỉnh Bình Phước,114.31666666666666,"Huyện Lộc Ninh, Tỉnh Bình Phước -> Xã Lộc Ninh, Tỉnh Đồng Nai, Việt Nam",1,0.2,True,0.8,0.06,0.75,0.0833,43.47,44.53,54.99,36.7,41.27,0,1,1,0,0,ride_component_57,1,0,0.0,0,0,8.57,5.49,41.27,46.5,41.46,22.56,3.02,GHOST_TRIP_EXECUTION_PATTERN,Mau thuc thi ghost trip,"Cap nay co dau hieu thuc thi ghost trip, voi nhieu chuyen nghi ngo gia lap hoac quay dau phi thuc te.",41.46,Mau thuc thi ghost trip,KB-C_HIGH_GHOST_RATE,GHOST_TRIP_EXECUTION_PATTERN,Mau thuc thi ghost trip,"Cap nay co dau hieu thuc thi ghost trip, voi nhieu chuyen nghi ngo gia lap hoac quay dau phi thuc te.",41.46
