driver_id,customer_id,n_trips,n_ghost,driver_trip_count,customer_trip_count,top_service_name,top_pickup_province_name,pair_share_driver,pair_share_customer,ghost_rate,volume_cohort,cohort_trip_threshold,trip_count_percentile,expected_share_driver,expected_share_customer,raw_concentration,expected_concentration,concentration_gap,support_factor,trip_threshold,volume_score,is_extreme_volume,concentration_score,pair_core_score,pair_collusion_score,avg_gmv,total_gmv,total_discount,active_days,latest_order_date,top_dropoff_province_name,min_gap_min,dominant_route_key,dominant_route_trip_count,dominant_route_share,high_confidence,suspected_ghost_rate,temporal_score,avg_gmv_percentile_by_cohort,low_value_farming_score,suspected_ghost_score,pair_risk_score,business_impact_score,fraud_risk_score,investigation_priority_score,shared_payment_count,shared_promo_count,shared_pickup_count,shared_dropoff_count,shared_route_count,component_id,component_size,component_edge_count,component_density,supporting_signal_count,linked_pair_count,network_support_score,network_risk_score,priority_score,repeated_pair_rule_score,ghost_trip_rule_score,route_farming_rule_score,network_pattern_rule_score,business_rule,business_rule_label,business_rule_story,business_rule_score,rule_name,reason_code,flag_reason,supporting_signal,primary_business_rule,primary_business_rule_label,primary_business_rule_story,primary_business_rule_score,triggered_business_rules,triggered_reason_codes,repeated_pair_rule_score_pair,ghost_trip_rule_score_pair,route_farming_rule_score_pair,network_pattern_rule_score_pair
c9ce03ce680b2fd7,811569850e7fcfe3,5,5,8,5,xanh_limo_6_cho,Thành phố Hồ Chí Minh,0.625,1.0,1.0,xanh_limo_6_cho|Thành phố Hồ Chí Minh,6.0,0.9998,0.25,0.5,0.625,0.25,0.5,0.7472,6.0,0.2778,False,0.3736,33.05,33.05,120000.0,600000.0,150000.0,1,2026-07-25,Thành phố Hồ Chí Minh,0.45,"26 Đường Số 10, Phường An Khánh, Thành phố Hồ Chí Minh, Việt Nam -> Đường Nam Kỳ Khởi Nghĩa, Phường Bến Thành, Thành phố Hồ Chí Minh, Việt Nam",5,1.0,True,1.0,0.9895,0.75,0.0694,81.07,59.46,66.48,49.26,53.56,1,1,0,0,0,ride_component_70,1,0,0.0,0,0,8.57,6.08,53.56,33.34,87.49,74.79,3.34,GHOST_TRIP_EXECUTION_PATTERN,Mau thuc thi ghost trip,"Cap nay co dau hieu thuc thi ghost trip, voi nhieu chuyen nghi ngo gia lap hoac quay dau phi thuc te.",87.49,REPEATED_CUSTOMER_DRIVER,KB-C_HIGH_GHOST_RATE,Driver-customer pair has a high share of ghost trips with avg_kmh = 0.,ghost_trip_density,GHOST_TRIP_EXECUTION_PATTERN,Mau thuc thi ghost trip,"Cap nay co dau hieu thuc thi ghost trip, voi nhieu chuyen nghi ngo gia lap hoac quay dau phi thuc te.",87.49,Mau thuc thi ghost trip,KB-C_HIGH_GHOST_RATE,33.34,87.49,74.79,3.34
8a4ea0267985976c,cd029ab3bf90981a,5,5,15,5,xanhsm_bike_hn,Thành phố Đà Nẵng,0.3333333333333333,1.0,1.0,xanhsm_bike_hn|Thành phố Đà Nẵng,3.537499999998545,1.0,0.08333333333333333,0.5,0.3333,0.0833,0.2727,0.7472,6.0,0.4711,True,0.2038,32.41,32.41,12400.0,62000.0,5000.0,1,2026-07-25,Thành phố Đà Nẵng,1.5833333333333333,"P.Liên Chiểu, TP.Đà Nẵng, 50000, Vietnam -> Phường Hòa Khánh, Thành phố Đà Nẵng, Việt Nam",1,0.2,True,1.0,0.7231,0.5,0.2356,76.4,56.61,22.32,45.72,39.87,0,0,0,0,0,ride_component_71,1,0,0.0,0,0,0.0,0.0,39.87,31.61,79.12,33.6,0.0,GHOST_TRIP_EXECUTION_PATTERN,Mau thuc thi ghost trip,"Cap nay co dau hieu thuc thi ghost trip, voi nhieu chuyen nghi ngo gia lap hoac quay dau phi thuc te.",79.12,REPEATED_CUSTOMER_DRIVER,KB-C_HIGH_GHOST_RATE,Driver-customer pair has a high share of ghost trips with avg_kmh = 0.,ghost_trip_density,GHOST_TRIP_EXECUTION_PATTERN,Mau thuc thi ghost trip,"Cap nay co dau hieu thuc thi ghost trip, voi nhieu chuyen nghi ngo gia lap hoac quay dau phi thuc te.",79.12,Mau thuc thi ghost trip,KB-C_HIGH_GHOST_RATE,31.61,79.12,33.6,0.0
650e55d8a93e7afa,6018142ad7cd7f3b,5,4,23,5,xanhsm_bike_sg,Thành phố Hồ Chí Minh,0.21739130434782608,1.0,0.8,xanhsm_bike_sg|Thành phố Hồ Chí Minh,3.0,1.0,0.05,0.5,0.2174,0.05,0.1762,0.7472,6.0,0.5556,True,0.1317,32.25,32.25,11000.0,55000.0,0.0,1,2026-07-25,Thành phố Hồ Chí Minh,0.6833333333333333,"Đường Phạm Ngọc Thảo, Phường Tây Thạnh, Thành phố Hồ Chí Minh, Việt Nam -> Phường Tây Thạnh, Thành phố Hồ Chí Minh, Việt Nam",5,1.0,True,0.8,0.9841,0.1667,0.463,78.78,57.84,22.37,46.74,40.65,0,0,0,0,0,ride_component_72,1,0,0.0,0,0,0.0,0.0,40.65,30.98,82.89,72.93,0.0,GHOST_TRIP_EXECUTION_PATTERN,Mau thuc thi ghost trip,"Cap nay co dau hieu thuc thi ghost trip, voi nhieu chuyen nghi ngo gia lap hoac quay dau phi thuc te.",82.89,REPEATED_CUSTOMER_DRIVER,KB-C_HIGH_GHOST_RATE,Driver-customer pair has a high share of ghost trips with avg_kmh = 0.,ghost_trip_density,GHOST_TRIP_EXECUTION_PATTERN,Mau thuc thi ghost trip,"Cap nay co dau hieu thuc thi ghost trip, voi nhieu chuyen nghi ngo gia lap hoac quay dau phi thuc te.",82.89,Mau thuc thi ghost trip,KB-C_HIGH_GHOST_RATE,30.98,82.89,72.93,0.0
3608f79b217db647,3b886f868e376578,5,5,11,5,xanh_car,Tỉnh Hải Dương,0.45454545454545453,1.0,1.0,xanh_car|Tỉnh Hải Dương,4.653000000000247,1.0,0.125,0.5,0.4545,0.125,0.3766,0.7472,6.0,0.3582,True,0.2814,31.6,31.6,98200.0,491000.0,31000.0,1,2026-07-25,Tỉnh Hải Dương,1.5833333333333333,"226 Đường Trần Hưng Đạo, Phường Kinh Môn, Thành phố Hải Phòng, Việt Nam -> Phường Phạm Sư Mạnh, Thành phố Hải Phòng",1,0.2,True,1.0,0.7231,1.0,0.0,71.69,53.65,45.23,44.48,44.67,0,2,0,0,0,ride_component_73,1,0,0.0,0,0,8.57,5.79,44.67,31.37,76.06,33.5,3.18,GHOST_TRIP_EXECUTION_PATTERN,Mau thuc thi ghost trip,"Cap nay co dau hieu thuc thi ghost trip, voi nhieu chuyen nghi ngo gia lap hoac quay dau phi thuc te.",76.06,REPEATED_CUSTOMER_DRIVER,KB-C_HIGH_GHOST_RATE,Driver-customer pair has a high share of ghost trips with avg_kmh = 0.,ghost_trip_density,GHOST_TRIP_EXECUTION_PATTERN,Mau thuc thi ghost trip,"Cap nay co dau hieu thuc thi ghost trip, voi nhieu chuyen nghi ngo gia lap hoac quay dau phi thuc te.",76.06,Mau thuc thi ghost trip,KB-C_HIGH_GHOST_RATE,31.37,76.06,33.5,3.18
5e1375169a59617b,365a757f0665cb3d,5,5,18,5,xanhsm_bike_hn,Thành phố Hà Nội,0.2777777777777778,1.0,1.0,xanhsm_bike_hn|Thành phố Hà Nội,3.0,1.0,0.14285714285714285,0.5,0.2778,0.1429,0.1574,0.7472,6.0,0.5556,True,0.1176,31.47,31.47,15000.0,75000.0,0.0,1,2026-07-25,Thành phố Hà Nội,1.3,"Phường Xuân Đỉnh, Thành Phố Hà Nội, Việt Nam -> Phường Nghĩa Đô, Thành Phố Hà Nội, Việt Nam",5,1.0,True,1.0,0.9697,0.5,0.2778,84.65,60.72,23.84,49.88,43.37,0,0,0,1,0,ride_component_74,1,0,0.0,0,0,5.4,3.86,43.37,30.16,89.42,74.26,2.12,GHOST_TRIP_EXECUTION_PATTERN,Mau thuc thi ghost trip,"Cap nay co dau hieu thuc thi ghost trip, voi nhieu chuyen nghi ngo gia lap hoac quay dau phi thuc te.",89.42,REPEATED_CUSTOMER_DRIVER,KB-C_HIGH_GHOST_RATE,Driver-customer pair has a high share of ghost trips with avg_kmh = 0.,ghost_trip_density,GHOST_TRIP_EXECUTION_PATTERN,Mau thuc thi ghost trip,"Cap nay co dau hieu thuc thi ghost trip, voi nhieu chuyen nghi ngo gia lap hoac quay dau phi thuc te.",89.42,Mau thuc thi ghost trip,KB-C_HIGH_GHOST_RATE,30.16,89.42,74.26,2.12
0d71419e5f6de996,1ca5953353d014a3,9,9,42,9,xanh_premium,Thành phố Hồ Chí Minh,0.21428571428571427,1.0,1.0,xanh_premium|Thành phố Hồ Chí Minh,6.0,1.0,0.05555555555555555,0.5,0.2143,0.0556,0.1681,0.9603,6.0,0.5,True,0.1614,31.38,31.38,37666.666666666664,339000.0,32000.0,1,2026-07-25,Thành phố Hồ Chí Minh,1.3,"312 Đường Nguyễn Thượng Hiền, Phường Đức Nhuận, Thành phố Hồ Chí Minh -> 36 Đường Phan Đăng Lưu, Phường Cầu Kiệu, Thành Phố Hồ Chí Minh, Việt Nam",1,0.1111111111111111,True,1.0,0.703,0.6667,0.1667,74.42,55.05,45.08,54.2,51.92,0,1,1,3,1,ride_component_75,3,2,0.6667,4,1,71.21,48.64,51.92,30.36,77.43,34.88,55.92,GHOST_TRIP_EXECUTION_PATTERN,Mau thuc thi ghost trip,"Cap nay co dau hieu thuc thi ghost trip, voi nhieu chuyen nghi ngo gia lap hoac quay dau phi thuc te.",77.43,REPEATED_CUSTOMER_DRIVER,KB-C_HIGH_GHOST_RATE,Driver-customer pair has a high share of ghost trips with avg_kmh = 0.,ghost_trip_density,GHOST_TRIP_EXECUTION_PATTERN,Mau thuc thi ghost trip,"Cap nay co dau hieu thuc thi ghost trip, voi nhieu chuyen nghi ngo gia lap hoac quay dau phi thuc te.",77.43,Cap lap lai va phu thuoc bat thuong | Mau thuc thi ghost trip,KB-C_EXTREME_VOLUME | KB-C_HIGH_GHOST_RATE | KB-C_SUPERFAST_GAP,30.36,77.43,34.88,55.92
0d71419e5f6de996,41ec058e53587f91,9,9,42,9,xanh_premium,Thành phố Hồ Chí Minh,0.21428571428571427,1.0,1.0,xanh_premium|Thành phố Hồ Chí Minh,6.0,1.0,0.05555555555555555,0.5,0.2143,0.0556,0.1681,0.9603,6.0,0.5,True,0.1614,31.38,31.38,37666.666666666664,339000.0,44000.0,1,2026-07-25,Thành phố Hồ Chí Minh,1.0333333333333334,"338 Đường Nguyễn Thượng Hiền, Phường Đức Nhuận, Thành phố Hồ Chí Minh, Việt Nam -> Phường Đức Nhuận, Thành phố Hồ Chí Minh, Việt Nam",2,0.2222222222222222,True,1.0,0.7426,0.6667,0.1667,75.61,55.71,46.97,54.93,52.94,0,2,2,2,1,ride_component_75,3,2,0.6667,4,1,72.26,49.62,52.94,30.36,79.0,41.78,56.46,GHOST_TRIP_EXECUTION_PATTERN,Mau thuc thi ghost trip,"Cap nay co dau hieu thuc thi ghost trip, voi nhieu chuyen nghi ngo gia lap hoac quay dau phi thuc te.",79.0,REPEATED_CUSTOMER_DRIVER,KB-C_HIGH_GHOST_RATE,Driver-customer pair has a high share of ghost trips with avg_kmh = 0.,ghost_trip_density,GHOST_TRIP_EXECUTION_PATTERN,Mau thuc thi ghost trip,"Cap nay co dau hieu thuc thi ghost trip, voi nhieu chuyen nghi ngo gia lap hoac quay dau phi thuc te.",79.0,Cap lap lai va phu thuoc bat thuong | Mau thuc thi ghost trip,KB-C_EXTREME_VOLUME | KB-C_HIGH_GHOST_RATE | KB-C_SUPERFAST_GAP,30.36,79.0,41.78,56.46
0d71419e5f6de996,d1a87cbf4353791c,9,7,42,9,xanh_premium,Thành phố Hồ Chí Minh,0.21428571428571427,1.0,0.7777777777777778,xanh_premium|Thành phố Hồ Chí Minh,6.0,1.0,0.05555555555555555,0.5,0.2143,0.0556,0.1681,0.9603,6.0,0.5,True,0.1614,31.38,31.38,37000.0,333000.0,41000.0,1,2026-07-25,Thành phố Hồ Chí Minh,0.6833333333333333,"338 Đường Nguyễn Thượng Hiền, Phường Đức Nhuận, Thành phố Hồ Chí Minh, Việt Nam -> 239 Đường Nguyễn Thượng Hiền, Phường Bình Lợi Trung, Thành Phố Hồ Chí Minh, Việt Nam",1,0.1111111111111111,True,0.7778,0.7174,0.3333,0.3333,67.08,51.01,46.01,51.9,50.43,0,3,3,2,2,ride_component_75,3,2,0.6667,4,2,81.2,53.68,50.43,30.36,69.62,32.94,61.19,GHOST_TRIP_EXECUTION_PATTERN,Mau thuc thi ghost trip,"Cap nay co dau hieu thuc thi ghost trip, voi nhieu chuyen nghi ngo gia lap hoac quay dau phi thuc te.",69.62,REPEATED_CUSTOMER_DRIVER,KB-C_HIGH_GHOST_RATE,Driver-customer pair has a high share of ghost trips with avg_kmh = 0.,ghost_trip_density,GHOST_TRIP_EXECUTION_PATTERN,Mau thuc thi ghost trip,"Cap nay co dau hieu thuc thi ghost trip, voi nhieu chuyen nghi ngo gia lap hoac quay dau phi thuc te.",69.62,Cap lap lai va phu thuoc bat thuong | Mau lien ket theo mang | Mau thuc thi ghost trip,KB-C_EXTREME_VOLUME | KB-C_SUSPICIOUS_COMPONENT | KB-C_HIGH_GHOST_RATE | KB-C_SUPERFAST_GAP,30.36,69.62,32.94,61.19
0eb014626268be21,d4ecb18ef3356fc2,4,4,6,4,xanh_car,Tỉnh Bình Dương,0.6666666666666666,1.0,1.0,xanh_car|Tỉnh Bình Dương,5.641600000002654,0.9996,0.25,0.5,0.6667,0.25,0.5556,0.6712,6.0,0.2363,False,0.3729,31.14,31.14,30500.0,122000.0,0.0,1,2026-07-25,Tỉnh Bình Dương,1.0833333333333333,"Quốc lộ 13, Khu phố Cây Sắn, Xã Bàu Bàng, Thành Phố Hồ Chí Minh, Việt Nam -> Xã Bàu Bàng, Thành Phố Hồ Chí Minh, Việt Nam",2,0.5,True,1.0,0.8247,0.3333,0.1575,77.89,56.85,20.69,45.95,39.64,0,0,0,0,0,ride_component_76,1,0,0.0,0,0,0.0,0.0,39.64,31.55,82.12,39.11,0.0,GHOST_TRIP_EXECUTION_PATTERN,Mau thuc thi ghost trip,"Cap nay co dau hieu thuc thi ghost trip, voi nhieu chuyen nghi ngo gia lap hoac quay dau phi thuc te.",82.12,REPEATED_CUSTOMER_DRIVER,KB-C_HIGH_GHOST_RATE,Driver-customer pair has a high share of ghost trips with avg_kmh = 0.,ghost_trip_density,GHOST_TRIP_EXECUTION_PATTERN,Mau thuc thi ghost trip,"Cap nay co dau hieu thuc thi ghost trip, voi nhieu chuyen nghi ngo gia lap hoac quay dau phi thuc te.",82.12,Mau thuc thi ghost trip,KB-C_HIGH_GHOST_RATE,31.55,82.12,39.11,0.0
eaecf5c60f82251d,60355c9e67fbaa7c,7,4,18,7,xanh_premium,Tỉnh Hải Dương,0.3888888888888889,1.0,0.5714285714285714,xanh_premium|Tỉnh Hải Dương,6.930100000000039,1.0,0.08333333333333333,0.5,0.3889,0.0833,0.3333,0.8672,6.0,0.3367,True,0.2891,31.05,31.05,91571.42857142857,641000.0,60000.0,1,2026-07-25,Tỉnh Hải Dương,25.166666666666668,"Thành phố Hải Phòng -> Thôn Lôi Xá, Xã Tuệ Tĩnh, Thành phố Hải Phòng, Việt Nam",2,0.2857142857142857,True,0.5714,0.1985,1.0,0.0,34.53,32.96,56.27,27.37,34.6,0,2,0,0,0,ride_component_77,1,0,0.0,0,0,8.57,4.82,34.6,30.91,34.99,30.06,2.65,GHOST_TRIP_EXECUTION_PATTERN,Mau thuc thi ghost trip,"Cap nay co dau hieu thuc thi ghost trip, voi nhieu chuyen nghi ngo gia lap hoac quay dau phi thuc te.",34.99,REPEATED_CUSTOMER_DRIVER,KB-C_HIGH_GHOST_RATE,Driver-customer pair has a high share of ghost trips with avg_kmh = 0.,ghost_trip_density,GHOST_TRIP_EXECUTION_PATTERN,Mau thuc thi ghost trip,"Cap nay co dau hieu thuc thi ghost trip, voi nhieu chuyen nghi ngo gia lap hoac quay dau phi thuc te.",34.99,Mau thuc thi ghost trip,KB-C_HIGH_GHOST_RATE,30.91,34.99,30.06,2.65
8159f7f453b20f97,b8af171a442f4edb,4,3,8,5,xanh_car_just_taxi,Tỉnh Đồng Nai,0.5,0.8,0.75,xanh_car_just_taxi|Tỉnh Đồng Nai,3.963200000000029,1.0,0.16666666666666666,0.3333333333333333,0.5,0.1667,0.4,0.6712,6.0,0.3364,True,0.2685,29.91,29.91,30500.0,122000.0,0.0,1,2026-07-25,,0.6166666666666667,"17B5, Ấp Thanh Thọ 2, Xã Phú Lâm, Tỉnh Đồng Nai, Việt Nam -> location_address_display (0.000000, 0.000000)",2,0.5,True,0.75,0.8356,1.0,0.0,62.57,47.87,22.69,39.32,35.16,0,0,0,1,0,ride_component_78,1,0,0.0,0,0,5.4,3.47,35.16,29.7,68.63,37.47,1.91,GHOST_TRIP_EXECUTION_PATTERN,Mau thuc thi ghost trip,"Cap nay co dau hieu thuc thi ghost trip, voi nhieu chuyen nghi ngo gia lap hoac quay dau phi thuc te.",68.63,REPEATED_CUSTOMER_DRIVER,KB-C_HIGH_GHOST_RATE,Driver-customer pair has a high share of ghost trips with avg_kmh = 0.,ghost_trip_density,GHOST_TRIP_EXECUTION_PATTERN,Mau thuc thi ghost trip,"Cap nay co dau hieu thuc thi ghost trip, voi nhieu chuyen nghi ngo gia lap hoac quay dau phi thuc te.",68.63,Mau thuc thi ghost trip,KB-C_HIGH_GHOST_RATE,29.7,68.63,37.47,1.91
ff8e3740de51b04e,235a93a52ccdbc41,4,4,6,4,xanh_premium,Tỉnh Đồng Nai,0.6666666666666666,1.0,1.0,xanh_premium|Tỉnh Đồng Nai,6.599500000000262,0.9973,0.25,0.5,0.6667,0.25,0.5556,0.6712,6.0,0.202,False,0.3729,29.6,29.6,91750.0,367000.0,35000.0,1,2026-07-25,Tỉnh Đồng Nai,29.8,"Tỉnh lộ 763, Xã Xuân Lộc, Tỉnh Đồng Nai, Việt Nam -> 2856 Quốc lộ 1, Xã Xuân Lộc, Tỉnh Đồng Nai, Việt Nam",1,0.25,True,1.0,0.0797,1.0,0.0,52.39,42.13,41.06,34.6,36.22,0,1,0,0,0,ride_component_79,1,0,0.0,0,0,5.4,3.3,36.22,30.11,50.65,19.86,1.82,GHOST_TRIP_EXECUTION_PATTERN,Mau thuc thi ghost trip,"Cap nay co dau hieu thuc thi ghost trip, voi nhieu chuyen nghi ngo gia lap hoac quay dau phi thuc te.",50.65,REPEATED_CUSTOMER_DRIVER,KB-C_HIGH_GHOST_RATE,Driver-customer pair has a high share of ghost trips with avg_kmh = 0.,ghost_trip_density,GHOST_TRIP_EXECUTION_PATTERN,Mau thuc thi ghost trip,"Cap nay co dau hieu thuc thi ghost trip, voi nhieu chuyen nghi ngo gia lap hoac quay dau phi thuc te.",50.65,Mau thuc thi ghost trip,KB-C_HIGH_GHOST_RATE,30.11,50.65,19.86,1.82
78283aec611fa5de,f8227a389fc20425,4,2,6,4,xanh_car,Tỉnh Quảng Nam,0.6666666666666666,1.0,0.5,xanh_car|Tỉnh Quảng Nam,6.641999999999825,0.9986,0.25,0.5,0.6667,0.25,0.5556,0.6712,6.0,0.2007,False,0.3729,29.54,29.54,52000.0,208000.0,30000.0,1,2026-07-25,Tỉnh Quảng Nam,20.383333333333333,"Phường Bàn Thạch, Thành phố Đà Nẵng -> Phường Tam Kỳ, Thành phố Đà Nẵng, Việt Nam",1,0.25,True,0.5,0.2994,0.5,0.1004,35.99,33.09,32.59,27.5,28.77,1,1,0,0,0,ride_component_80,1,0,0.0,0,0,8.57,4.81,28.77,30.06,36.88,19.45,2.65,GHOST_TRIP_EXECUTION_PATTERN,Mau thuc thi ghost trip,"Cap nay co dau hieu thuc thi ghost trip, voi nhieu chuyen nghi ngo gia lap hoac quay dau phi thuc te.",36.88,REPEATED_CUSTOMER_DRIVER,KB-C_HIGH_GHOST_RATE,Driver-customer pair has a high share of ghost trips with avg_kmh = 0.,ghost_trip_density,GHOST_TRIP_EXECUTION_PATTERN,Mau thuc thi ghost trip,"Cap nay co dau hieu thuc thi ghost trip, voi nhieu chuyen nghi ngo gia lap hoac quay dau phi thuc te.",36.88,Mau thuc thi ghost trip,KB-C_HIGH_GHOST_RATE,30.06,36.88,19.45,2.65
e9891eba8f1c5b20,1e3ad0f8ddf700e8,9,9,18,9,xanh_limo_6_cho,Tỉnh Bắc Ninh,0.5,1.0,1.0,xanh_limo_6_cho|Tỉnh Bắc Ninh,9.0,1.0,0.3333333333333333,0.5,0.5,0.3333,0.25,0.9603,6.0,0.3333,True,0.2401,28.2,28.2,38666.666666666664,348000.0,0.0,1,2026-07-25,Tỉnh Bắc Ninh,0.6666666666666666,"Phường Võ Cường, Tỉnh Bắc Ninh, Việt Nam -> 175 Đường Trần Hưng Đạo, Phường Võ Cường, Tỉnh Bắc Ninh, Việt Nam",2,0.2222222222222222,True,1.0,0.7511,0.5,0.1666,75.87,54.42,31.75,53.01,47.7,0,0,3,5,1,ride_component_81,2,1,1.0,3,1,66.5,44.97,47.7,27.92,79.34,41.47,52.23,GHOST_TRIP_EXECUTION_PATTERN,Mau thuc thi ghost trip,"Cap nay co dau hieu thuc thi ghost trip, voi nhieu chuyen nghi ngo gia lap hoac quay dau phi thuc te.",79.34,REPEATED_CUSTOMER_DRIVER,KB-C_HIGH_GHOST_RATE,Driver-customer pair has a high share of ghost trips with avg_kmh = 0.,ghost_trip_density,GHOST_TRIP_EXECUTION_PATTERN,Mau thuc thi ghost trip,"Cap nay co dau hieu thuc thi ghost trip, voi nhieu chuyen nghi ngo gia lap hoac quay dau phi thuc te.",79.34,Cap lap lai va phu thuoc bat thuong | Mau thuc thi ghost trip,KB-C_EXTREME_VOLUME | KB-C_HIGH_GHOST_RATE | KB-C_SUPERFAST_GAP,27.92,79.34,41.47,52.23
e9891eba8f1c5b20,a3b605e8ec38399f,9,9,18,9,xanh_limo_6_cho,Tỉnh Bắc Ninh,0.5,1.0,1.0,xanh_limo_6_cho|Tỉnh Bắc Ninh,9.0,1.0,0.3333333333333333,0.5,0.5,0.3333,0.25,0.9603,6.0,0.3333,True,0.2401,28.2,28.2,38888.88888888889,350000.0,0.0,1,2026-07-25,Tỉnh Bắc Ninh,1.0666666666666667,"Bắc Ninh -> Xã Quế Võ, Huyện Bằng An, Phường Vũ Ninh, Tỉnh Bắc Ninh, Việt Nam",1,0.1111111111111111,True,1.0,0.7084,1.0,0.0,71.25,51.88,32.04,50.74,46.06,0,0,3,5,1,ride_component_81,2,1,1.0,3,1,66.5,44.05,46.06,27.92,75.48,34.51,51.73,GHOST_TRIP_EXECUTION_PATTERN,Mau thuc thi ghost trip,"Cap nay co dau hieu thuc thi ghost trip, voi nhieu chuyen nghi ngo gia lap hoac quay dau phi thuc te.",75.48,REPEATED_CUSTOMER_DRIVER,KB-C_HIGH_GHOST_RATE,Driver-customer pair has a high share of ghost trips with avg_kmh = 0.,ghost_trip_density,GHOST_TRIP_EXECUTION_PATTERN,Mau thuc thi ghost trip,"Cap nay co dau hieu thuc thi ghost trip, voi nhieu chuyen nghi ngo gia lap hoac quay dau phi thuc te.",75.48,Cap lap lai va phu thuoc bat thuong | Mau thuc thi ghost trip,KB-C_EXTREME_VOLUME | KB-C_HIGH_GHOST_RATE | KB-C_SUPERFAST_GAP,27.92,75.48,34.51,51.73
5907b98adff09e21,ab92d2e058097e3c,5,4,9,5,xanh_premium,Thành phố Cần Thơ,0.5555555555555556,1.0,0.8,xanh_premium|Thành phố Cần Thơ,8.344000000000051,0.9994,0.16666666666666666,0.5,0.5556,0.1667,0.4667,0.7472,6.0,0.1997,False,0.3487,28.17,28.17,163600.0,818000.0,74000.0,1,2026-07-25,Thành phố Cần Thơ,103.9,"218 Đường Võ Văn Kiệt, Phường Bình Thủy, Thành phố Cần Thơ, Việt Nam -> Phường Bình Thủy, Thành phố Cần Thơ",1,0.2,True,0.8,0.06,1.0,0.0,41.8,35.67,62.48,29.65,37.86,0,2,0,0,0,ride_component_82,1,0,0.0,0,0,8.57,4.92,37.86,28.62,40.37,20.35,2.71,GHOST_TRIP_EXECUTION_PATTERN,Mau thuc thi ghost trip,"Cap nay co dau hieu thuc thi ghost trip, voi nhieu chuyen nghi ngo gia lap hoac quay dau phi thuc te.",40.37,REPEATED_CUSTOMER_DRIVER,KB-C_HIGH_GHOST_RATE,Driver-customer pair has a high share of ghost trips with avg_kmh = 0.,ghost_trip_density,GHOST_TRIP_EXECUTION_PATTERN,Mau thuc thi ghost trip,"Cap nay co dau hieu thuc thi ghost trip, voi nhieu chuyen nghi ngo gia lap hoac quay dau phi thuc te.",40.37,Mau thuc thi ghost trip,KB-C_HIGH_GHOST_RATE,28.62,40.37,20.35,2.71
04bf4f8bb7341ea1,fecd6c6d418a8e00,4,4,8,4,xanh_car,Tỉnh Kiên Giang,0.5,1.0,1.0,xanh_car|Tỉnh Kiên Giang,4.635999999999967,0.9997,0.16666666666666666,0.5,0.5,0.1667,0.4,0.6712,6.0,0.2876,False,0.2685,27.71,27.71,24500.0,98000.0,0.0,1,2026-07-25,Tỉnh Kiên Giang,1.8833333333333333,"Đặc khu Phú Quốc, Tỉnh An Giang, Việt Nam -> Đặc khu Phú Quốc, Tỉnh An Giang, Việt Nam",2,0.5,True,1.0,0.8061,1.0,0.0,74.18,53.27,19.37,43.08,37.15,0,0,0,0,0,ride_component_83,1,0,0.0,0,0,0.0,0.0,37.15,27.65,79.34,38.52,0.0,GHOST_TRIP_EXECUTION_PATTERN,Mau thuc thi ghost trip,"Cap nay co dau hieu thuc thi ghost trip, voi nhieu chuyen nghi ngo gia lap hoac quay dau phi thuc te.",79.34,REPEATED_CUSTOMER_DRIVER,KB-C_HIGH_GHOST_RATE,Driver-customer pair has a high share of ghost trips with avg_kmh = 0.,ghost_trip_density,GHOST_TRIP_EXECUTION_PATTERN,Mau thuc thi ghost trip,"Cap nay co dau hieu thuc thi ghost trip, voi nhieu chuyen nghi ngo gia lap hoac quay dau phi thuc te.",79.34,Mau thuc thi ghost trip,KB-C_HIGH_GHOST_RATE,27.65,79.34,38.52,0.0
81133825b6933420,8039bb522ef81566,4,2,7,4,xanh_premium,Thành phố Hà Nội,0.5714285714285714,1.0,0.5,xanh_premium|Thành phố Hà Nội,6.0,0.9994,0.2,0.5,0.5714,0.2,0.4643,0.6712,6.0,0.2222,False,0.3116,27.14,27.14,185750.0,743000.0,64000.0,1,2026-07-25,Thành phố Hà Nội,20.65,"27 Cổ Linh, Phường Long Biên, Thành Phố Hà Nội, Việt Nam -> Ngõ 202 Cổ Linh, Phường Long Biên, Thành Phố Hà Nội, Việt Nam",1,0.25,True,0.5,0.2932,0.75,0.0556,34.91,31.41,57.85,30.49,37.33,0,0,1,1,0,ride_component_15,5,4,0.4,2,1,48.0,26.39,37.33,27.41,36.06,19.12,31.01,GHOST_TRIP_EXECUTION_PATTERN,Mau thuc thi ghost trip,"Cap nay co dau hieu thuc thi ghost trip, voi nhieu chuyen nghi ngo gia lap hoac quay dau phi thuc te.",36.06,REPEATED_CUSTOMER_DRIVER,KB-C_HIGH_GHOST_RATE,Driver-customer pair has a high share of ghost trips with avg_kmh = 0.,ghost_trip_density,GHOST_TRIP_EXECUTION_PATTERN,Mau thuc thi ghost trip,"Cap nay co dau hieu thuc thi ghost trip, voi nhieu chuyen nghi ngo gia lap hoac quay dau phi thuc te.",36.06,Mau thuc thi ghost trip,KB-C_HIGH_GHOST_RATE,27.41,36.06,19.12,31.01
